0,0,0,0,0,0,0,0,0,0,0,0
2147761412,2147520551,2147599497,2147594341,2147545145,2147510303,2147500047,2147556431,2147560500,2147579988,2147566688,2147541039
75887616,35751936,291973120,57361534,61874176,57003008,141625344,594610176,143831040,864103424,319842304,33796096
246418432,71595008,312569856,131244032,81957888,6315008,84315136,16854016,1340348416,306349056,128407552,96635904
572913664,1131467776,619849728,61046784,263297024,246450176,287423488,289705984,435353600,209871872,127094784,341854208
51527680,125858816,1241554944,1111567360,33255568,58789888,174091264,25229312,15745024,209747968,253935616,228678656
443620352,635898880,157473792,342951936,55813120,109272064,330054835,312975360,251662336,196110336,28366848,1651593216
418503680,16906240,952343552,198222848,84968448,7341056,386963456,209908736,270608384,95585280,419547136,1875975168
35683328,119785472,400599040,21105664,175123456,9449472,306491392,80874496,475061248,23188480,468886528,18893824
1128681472,592465920,303437824,108691583,17043456,194173952,241448960,423646208,374346752,70479872,138628096,157359104
159438848,1182049280,27758592,186023936,18130944,1206916096,193353728,187062272,95450112,165685248,56896512,729861120
94627840,92532736,207678464,89651353,426997760,69302272,147852288,157298688,186138782,18283520,245391360,159433728
33781760,60096512,447791104,253884416,1079064576,50648064,595611648,214285312,55530656,60937216,176210944,747992064
63348736,7352320,344044544,39891968,723828736,283253760,223537152,83889152,73605120,11568128,103047168,82857984
180357120,144921600,81814528,112351232,105003008,1241088,351708160,135759872,111310848,33734656,48539648,7385088
270874624,183703552,117486592,1125820588,30602240,581208064,243326976,39262208,196096000,846230528,433142784,7459840
107218944,42039296,1350941696,387048448,69357568,128016384,416481280,91361280,147873792,1354752,61669515,387312640
33557504,90403840,1943373824,256904192,441472000,186658816,79454340,464537600,59023360,57179323,135348224,84040704
15055872,35895296,123780096,160524288,246523904,252749824,12788736,663990272,155193344,163962880,204596224,339980288
34239583,264372224,108173312,81421465,110315520,24203264,47529984,102037504,1359372288,134557696,259137536,394775552
284350464,3276927069,8602624,295806976,14152882,46229504,69317632,5696512,61190144,285328384,527463424,149958656
27278336,133496832,838999040,94530560,475104256,189795328,4710548,16960512,203756544,324125696,100867072,44417024
671129600,107061248,78680064,135519232,310617088,12700672,663832576,246591488,25227264,313531392,130330624,43204608
1067671552,324031488,126101504,77633536,1139828736,136000648,113311744,298981376,34696192,1129320448,872521728,247486464
192356352,83408002,225446912,4501504,87443456,63118336,142662656,103044096,123978752,16844800,114319360,60860416
226955264,272707584,144867328,576576632,53506048,181650432,72642560,54587392,1174416384,11236508,346411008,308328448
195297280,354699264,10966016,66493440,158648320,118576128,458042536,126266368,622351522,1026854912,196145152,71327744
1123051520,235195392,99853312,323158016,3294679156,3425074346,112828533,98566144,30465024,163829760,856736768,234058752
468907008,284185600,539209728,20272128,274794496,42435584,216176640,201709568,336059533,5285888,132295680,276858880
293690368,838079488,140675072,68200448,74283171,191920128,7439360,434202624,68222976,62444686,209946624,723576832
103894016,4251648,756126720,62929920,245806080,73537536,301165568,195083264,21230592,73632768,349699223,633627648
79945728,230132736,519072768,14706688,134356992,57675776,897160349,237192192,125231104,327592960,89355264,18097152
20039680,330626048,801201152,516950016,132579328,361897984,30450688,163922944,43036672,621882368,64487563,155441152
922817536,183484546,444721152,69224448,123983872,240407552,415300608,145946624,411369472,88083456,539325440,212143104
53767168,1284691968,30666752,789649408,99796992,30584832,39045120,30958755,240324608,426777600,314674176,194294784
294295699,166734848,225889280,15733760,30610432,55766016,455445504,224422912,1081867423,184065174,137592832,234984448
871469056,156539904,89150464,35830784,22139904,436389888,340515971,121873408,73754624,150250496,262254592,1313241088
1337344,89520128,612040899,62408828,71550976,851719168,256991232,585393152,543535104,32756736,152183808,179441664
324713622,85192704,268734464,395448320,491855872,10545152,750261362,170969088,64005120,866656410,17793185,1168256000
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
2147604617,2147825000,2147490821,2147529774,2147545145,2147673246,2147602537,2148035250,2147493898,2147597399,2147566664,2147618947
391502848,822164480,1234205696,486942720,219331584,115540992,383927296,74520576,200472576,160568320,227859456,5335040
26256384,151825553,10632192,497037312,570677248,154335232,28318720,131378176,131120128,770239673,346585228,67263488
408167424,56657920,117760000,95740928,46216192,127497349,246635520,345062400,261123072,165859328,227004416,764077
322393088,116395008,116532224,29406208,10185896,264266752,78739456,434299904,1075840000,1321149592,55041172,474044416
872812544,128055296,307697664,17909760,520412160,362808320,224499712,43024384,174137344,126946304,125060096,29732864
47307776,248887296,313538560,59796480,9458688,435409920,89169920,494952448,16779264,293049344,1156685824,72467456
49331200,294928384,294720512,94427136,769765376,268683264,258054144,225489920,167940096,16838656,38053888,92672000
138507264,1122734213,103904256,81824768,201357312,412246016,106471578,38839296,1009977344,1950663680,31544320,213662844
36865024,705015808,133450752,98613248,587351040,195073024,96821248,75534336,155318272,22280192,79967232,208077824
163757056,26399744,62955520,16341128,418400256,475098112,234068992,584309760,45133824,500191232,397720576,174114816
396388352,133178368,151000064,87138304,17965056,531737600,1439760384,79693824,157309952,1369469952,206668800,33568768
12667904,6343680,150979687,39203840,804545536,449934336,137454592,225505280,164479104,207672320,128035840,590503936
300039168,97632256,1806828544,245521408,81105920,132302848,449863680,185655296,248632320,140561408,147987456,328273920
133203968,225738752,469769216,314668032,109516800,1152000,406897664,231787520,125915136,388074496,48293888,102806528
134474752,371473408,42271744,348182528,28927125,173174784,36717568,281033728,24469504,84982784,314606592,30415872
14817280,362925056,3301376,176212992,102096896,38915072,83970048,126364817,235114496,1268852736,38043648,79041536
222451712,94394368,142651392,161709056,229964800,22140928,91231232,269571072,221544448,1319593984,66320384,579938304
243392512,130416640,458245120,252751872,370150400,284208128,261149696,265351168,3154944,88152064,42012672,116459520
32824320,1326476288,93361152,100772864,8505344,407929856,1100800,315646976,14834688,74878976,178442240,166957056
84608137,280036352,227549184,152134656,21774526,242356224,79181952,145245375,421850112,49071260,144023552,756173824
100703232,210946048,11977728,954369024,440435712,73418752,384889856,77905920,142775296,628177920,30508032,502362112
28728320,132424704,193217536,93343744,1202882560,97817600,62917632,205867008,625049600,1171399680,79101952,819995648
